month,day,hour,value,location,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other,value_other,location_other
6,23,17,0.4831,NL11,0.3664,NL12,0.2377,NL13,0.2096,NL21,0.2125,NL22,0.2882,NL23,0.243,NL31,0.3687,NL32,0.3184,NL33,0.2871,NL34,0.2783,NL41,0.1889,NL42
6,23,18,0.1123,NL11,0.0724,NL12,0.0869,NL13,0.083,NL21,0.0942,NL22,0.0929,NL23,0.0745,NL31,0.077,NL32,0.0713,NL33,0.069,NL34,0.0851,NL41,0.074,NL42
6,23,19,0.3532,NL11,0.2398,NL12,0.2953,NL13,0.2663,NL21,0.3302,NL22,0.2988,NL23,0.2919,NL31,0.3377,NL32,0.3574,NL33,0.3722,NL34,0.3089,NL41,0.248,NL42
6,23,20,0.0047,NL11,0.0064,NL12,0.0192,NL13,0.0387,NL21,0.0389,NL22,0.0499,NL23,0.0605,NL31,0.0121,NL32,0.0363,NL33,0.0792,NL34,0.0823,NL41,0.003,NL42
6,23,21,0.0661,NL11,0.0331,NL12,0.0892,NL13,0.1025,NL21,0.1656,NL22,0.1078,NL23,0.1565,NL31,0.1489,NL32,0.2658,NL33,0.2972,NL34,0.2145,NL41,0.2546,NL42
6,23,22,0.0101,NL11,0.0,NL12,0.0049,NL13,0.0072,NL21,0.0124,NL22,0.0011,NL23,0.0012,NL31,0.0041,NL32,0.0019,NL33,0.01,NL34,0.0024,NL41,0.0301,NL42
6,23,23,0.0178,NL11,0.0382,NL12,0.1192,NL13,0.1448,NL21,0.1943,NL22,0.1649,NL23,0.1956,NL31,0.1261,NL32,0.2457,NL33,0.2801,NL34,0.2207,NL41,0.1328,NL42
6,24,0,0.5978,NL11,0.4192,NL12,0.2856,NL13,0.2654,NL21,0.2819,NL22,0.3516,NL23,0.2829,NL31,0.5046,NL32,0.3619,NL33,0.194,NL34,0.2274,NL41,0.1737,NL42
6,24,1,0.0508,NL11,0.0405,NL12,0.0453,NL13,0.0399,NL21,0.0171,NL22,0.0418,NL23,0.0166,NL31,0.0129,NL32,0.0167,NL33,0.0326,NL34,0.0248,NL41,0.0078,NL42
6,24,2,0.3902,NL11,0.3385,NL12,0.252,NL13,0.234,NL21,0.2365,NL22,0.2843,NL23,0.2331,NL31,0.3509,NL32,0.3049,NL33,0.305,NL34,0.2596,NL41,0.1947,NL42
6,24,3,0.3017,NL11,0.1836,NL12,0.1205,NL13,0.0977,NL21,0.0723,NL22,0.1207,NL23,0.0782,NL31,0.1712,NL32,0.1232,NL33,0.1362,NL34,0.0959,NL41,0.0442,NL42
6,24,4,0.1168,NL11,0.0837,NL12,0.0575,NL13,0.0381,NL21,0.003,NL22,0.0439,NL23,0.0039,NL31,0.0545,NL32,0.0071,NL33,0.0043,NL34,0.0022,NL41,0.0,NL42
6,24,5,0.4376,NL11,0.3178,NL12,0.2287,NL13,0.2129,NL21,0.2406,NL22,0.263,NL23,0.2195,NL31,0.3668,NL32,0.317,NL33,0.2902,NL34,0.2512,NL41,0.1462,NL42
6,24,6,0.0148,NL11,0.0027,NL12,0.0013,NL13,0.0007,NL21,0.0,NL22,0.0004,NL23,0.0,NL31,0.0,NL32,0.0,NL33,0.0002,NL34,0.0,NL41,0.0,NL42
6,24,7,0.3472,NL11,0.3158,NL12,0.2736,NL13,0.2614,NL21,0.2398,NL22,0.321,NL23,0.2403,NL31,0.3294,NL32,0.2831,NL33,0.2831,NL34,0.2339,NL41,0.098,NL42
6,24,8,0.0,NL11,0.0024,NL12,0.0001,NL13,0.0128,NL21,0.0194,NL22,0.0203,NL23,0.0133,NL31,0.0315,NL32,0.0138,NL33,0.007,NL34,0.0088,NL41,0.0097,NL42
6,24,9,0.1355,NL11,0.1054,NL12,0.1432,NL13,0.1232,NL21,0.1393,NL22,0.1384,NL23,0.1274,NL31,0.1825,NL32,0.1833,NL33,0.193,NL34,0.146,NL41,0.0928,NL42
6,24,10,0.9581,NL11,0.9172,NL12,0.8915,NL13,0.8485,NL21,0.8495,NL22,0.8962,NL23,0.8568,NL31,0.9303,NL32,0.9074,NL33,0.8996,NL34,0.8652,NL41,0.775,NL42
6,24,11,0.3462,NL11,0.2541,NL12,0.3047,NL13,0.2687,NL21,0.314,NL22,0.2961,NL23,0.2698,NL31,0.2587,NL32,0.2803,NL33,0.4002,NL34,0.3591,NL41,0.3476,NL42
6,24,12,0.0429,NL11,0.1683,NL12,0.0971,NL13,0.1381,NL21,0.1405,NL22,0.2158,NL23,0.1446,NL31,0.2941,NL32,0.1841,NL33,0.1263,NL34,0.1144,NL41,0.0974,NL42
6,24,13,0.0042,NL11,0.0038,NL12,0.0029,NL13,0.0116,NL21,0.0084,NL22,0.0157,NL23,0.0101,NL31,0.0068,NL32,0.0017,NL33,0.0006,NL34,0.0015,NL41,0.0026,NL42
6,24,14,0.3398,NL11,0.2696,NL12,0.2418,NL13,0.2209,NL21,0.2018,NL22,0.2726,NL23,0.1882,NL31,0.214,NL32,0.154,NL33,0.184,NL34,0.1674,NL41,0.1213,NL42
6,24,15,0.0798,NL11,0.0938,NL12,0.0592,NL13,0.0556,NL21,0.0475,NL22,0.0713,NL23,0.0429,NL31,0.1047,NL32,0.0608,NL33,0.0378,NL34,0.0371,NL41,0.0266,NL42
6,24,16,0.2058,NL11,0.1711,NL12,0.0412,NL13,0.0291,NL21,0.0248,NL22,0.0431,NL23,0.0328,NL31,0.1695,NL32,0.0574,NL33,0.0454,NL34,0.0355,NL41,0.0135,NL42
6,24,17,0.2102,NL11,0.2059,NL12,0.1865,NL13,0.1865,NL21,0.1596,NL22,0.2516,NL23,0.1787,NL31,0.3317,NL32,0.2715,NL33,0.2311,NL34,0.1636,NL41,0.0896,NL42
6,24,18,0.0593,NL11,0.0206,NL12,0.0458,NL13,0.0458,NL21,0.0483,NL22,0.0477,NL23,0.0381,NL31,0.0055,NL32,0.0125,NL33,0.0354,NL34,0.0466,NL41,0.0407,NL42
6,24,19,0.0929,NL11,0.1778,NL12,0.1035,NL13,0.1483,NL21,0.154,NL22,0.2838,NL23,0.2869,NL31,0.5075,NL32,0.5318,NL33,0.4854,NL34,0.3126,NL41,0.1269,NL42
6,24,20,0.122,NL11,0.2781,NL12,0.0689,NL13,0.1124,NL21,0.1307,NL22,0.2333,NL23,0.1964,NL31,0.3506,NL32,0.2421,NL33,0.2267,NL34,0.182,NL41,0.0732,NL42
6,24,21,0.1302,NL11,0.1611,NL12,0.0114,NL13,0.029,NL21,0.0101,NL22,0.0752,NL23,0.0576,NL31,0.1544,NL32,0.1758,NL33,0.1862,NL34,0.0957,NL41,0.0,NL42
6,24,22,0.1012,NL11,0.0793,NL12,0.0839,NL13,0.0507,NL21,0.0445,NL22,0.044,NL23,0.095,NL31,0.1019,NL32,0.1292,NL33,0.1307,NL34,0.1442,NL41,0.0447,NL42
6,24,23,0.5217,NL11,0.3824,NL12,0.2853,NL13,0.2645,NL21,0.2727,NL22,0.3318,NL23,0.2626,NL31,0.4144,NL32,0.3199,NL33,0.3062,NL34,0.253,NL41,0.1568,NL42
6,25,0,0.0143,NL11,0.0001,NL12,0.0261,NL13,0.0238,NL21,0.04,NL22,0.0051,NL23,0.0033,NL31,0.0188,NL32,0.0292,NL33,0.0664,NL34,0.0257,NL41,0.0477,NL42
6,25,1,0.5776,NL11,0.4775,NL12,0.2591,NL13,0.2065,NL21,0.1687,NL22,0.275,NL23,0.1727,NL31,0.4028,NL32,0.1815,NL33,0.1123,NL34,0.1318,NL41,0.1002,NL42
6,25,2,0.8332,NL11,0.674,NL12,0.612,NL13,0.5183,NL21,0.4354,NL22,0.5738,NL23,0.473,NL31,0.7128,NL32,0.628,NL33,0.5032,NL34,0.4301,NL41,0.3324,NL42
6,25,3,0.797,NL11,0.6489,NL12,0.5823,NL13,0.4801,NL21,0.3983,NL22,0.521,NL23,0.4203,NL31,0.6766,NL32,0.5661,NL33,0.4899,NL34,0.4048,NL41,0.289,NL42
6,25,4,0.1232,NL11,0.0706,NL12,0.0989,NL13,0.0948,NL21,0.0929,NL22,0.1131,NL23,0.0975,NL31,0.098,NL32,0.1191,NL33,0.154,NL34,0.1141,NL41,0.0666,NL42
6,25,5,0.2762,NL11,0.1148,NL12,0.0996,NL13,0.0648,NL21,0.027,NL22,0.0693,NL23,0.0227,NL31,0.0568,NL32,0.0412,NL33,0.0728,NL34,0.0363,NL41,0.0229,NL42
6,25,6,0.0848,NL11,0.09,NL12,0.0539,NL13,0.061,NL21,0.0571,NL22,0.0971,NL23,0.081,NL31,0.1444,NL32,0.1267,NL33,0.0857,NL34,0.0616,NL41,0.0119,NL42
6,25,7,0.4973,NL11,0.2337,NL12,0.247,NL13,0.1444,NL21,0.0675,NL22,0.1293,NL23,0.0342,NL31,0.0668,NL32,0.0069,NL33,0.0019,NL34,0.0071,NL41,0.0131,NL42
6,25,8,0.0608,NL11,0.0695,NL12,0.0383,NL13,0.0513,NL21,0.0537,NL22,0.0813,NL23,0.0685,NL31,0.1045,NL32,0.1112,NL33,0.1376,NL34,0.0867,NL41,0.0585,NL42
6,25,9,0.1925,NL11,0.111,NL12,0.141,NL13,0.1284,NL21,0.1268,NL22,0.1349,NL23,0.0995,NL31,0.0793,NL32,0.0835,NL33,0.0806,NL34,0.0812,NL41,0.1009,NL42
6,25,10,0.187,NL11,0.146,NL12,0.1657,NL13,0.1852,NL21,0.3085,NL22,0.2411,NL23,0.3037,NL31,0.2776,NL32,0.3672,NL33,0.3932,NL34,0.3658,NL41,0.3203,NL42
6,25,11,0.6809,NL11,0.6593,NL12,0.5643,NL13,0.5817,NL21,0.6326,NL22,0.7034,NL23,0.6698,NL31,0.7244,NL32,0.6937,NL33,0.7094,NL34,0.6962,NL41,0.5692,NL42
6,25,12,0.2185,NL11,0.291,NL12,0.0813,NL13,0.0775,NL21,0.0435,NL22,0.1625,NL23,0.1075,NL31,0.3966,NL32,0.2553,NL33,0.2181,NL34,0.1018,NL41,0.0115,NL42
6,25,13,0.4975,NL11,0.396,NL12,0.2332,NL13,0.1972,NL21,0.1834,NL22,0.264,NL23,0.1923,NL31,0.4123,NL32,0.2212,NL33,0.1334,NL34,0.1466,NL41,0.0907,NL42
6,25,14,0.1597,NL11,0.1389,NL12,0.1469,NL13,0.1448,NL21,0.1466,NL22,0.1878,NL23,0.1491,NL31,0.2064,NL32,0.1946,NL33,0.1712,NL34,0.1318,NL41,0.1185,NL42
6,25,15,0.0643,NL11,0.0454,NL12,0.0369,NL13,0.0338,NL21,0.0115,NL22,0.0479,NL23,0.0177,NL31,0.095,NL32,0.0721,NL33,0.0412,NL34,0.0065,NL41,0.0008,NL42
6,25,16,0.3159,NL11,0.3349,NL12,0.188,NL13,0.2269,NL21,0.1416,NL22,0.3904,NL23,0.3287,NL31,0.4556,NL32,0.5179,NL33,0.4712,NL34,0.3553,NL41,0.0227,NL42
6,25,17,0.5924,NL11,0.5808,NL12,0.4155,NL13,0.4259,NL21,0.397,NL22,0.5797,NL23,0.5254,NL31,0.7553,NL32,0.7063,NL33,0.6387,NL34,0.5438,NL41,0.2435,NL42
6,25,18,0.3023,NL11,0.1426,NL12,0.1597,NL13,0.1233,NL21,0.1115,NL22,0.1347,NL23,0.0972,NL31,0.072,NL32,0.076,NL33,0.0999,NL34,0.1036,NL41,0.0729,NL42
6,25,19,0.5279,NL11,0.3747,NL12,0.2277,NL13,0.1872,NL21,0.1639,NL22,0.2363,NL23,0.1678,NL31,0.3641,NL32,0.2664,NL33,0.2327,NL34,0.1862,NL41,0.135,NL42
6,25,20,0.1342,NL11,0.1613,NL12,0.1893,NL13,0.1986,NL21,0.1889,NL22,0.262,NL23,0.2055,NL31,0.3073,NL32,0.32,NL33,0.3045,NL34,0.2439,NL41,0.1856,NL42
6,25,21,0.016,NL11,0.0196,NL12,0.0844,NL13,0.1265,NL21,0.2115,NL22,0.1446,NL23,0.1806,NL31,0.1101,NL32,0.1981,NL33,0.2262,NL34,0.2072,NL41,0.1524,NL42
6,25,22,0.264,NL11,0.2422,NL12,0.1456,NL13,0.152,NL21,0.13,NL22,0.2378,NL23,0.1818,NL31,0.3809,NL32,0.3062,NL33,0.2511,NL34,0.1809,NL41,0.0587,NL42
6,25,23,0.7347,NL11,0.5128,NL12,0.3199,NL13,0.2792,NL21,0.2091,NL22,0.3459,NL23,0.1484,NL31,0.2247,NL32,0.0815,NL33,0.0563,NL34,0.0851,NL41,0.0946,NL42
6,26,0,0.0575,NL11,0.1006,NL12,0.1138,NL13,0.1455,NL21,0.1871,NL22,0.1982,NL23,0.1912,NL31,0.2528,NL32,0.2639,NL33,0.2861,NL34,0.2251,NL41,0.1305,NL42
6,26,1,0.4227,NL11,0.2315,NL12,0.2271,NL13,0.2013,NL21,0.2017,NL22,0.2399,NL23,0.1954,NL31,0.2473,NL32,0.2392,NL33,0.2061,NL34,0.1828,NL41,0.1446,NL42
6,26,2,0.3576,NL11,0.1829,NL12,0.1965,NL13,0.1762,NL21,0.185,NL22,0.2113,NL23,0.1911,NL31,0.2135,NL32,0.2265,NL33,0.1995,NL34,0.1798,NL41,0.133,NL42
6,26,3,0.1153,NL11,0.027,NL12,0.041,NL13,0.029,NL21,0.0262,NL22,0.0243,NL23,0.0177,NL31,0.0043,NL32,0.0173,NL33,0.065,NL34,0.0419,NL41,0.0781,NL42
6,26,4,0.0002,NL11,0.0016,NL12,0.0048,NL13,0.017,NL21,0.0233,NL22,0.0127,NL23,0.012,NL31,0.0011,NL32,0.0129,NL33,0.0288,NL34,0.0199,NL41,0.0149,NL42
6,26,5,0.7155,NL11,0.4717,NL12,0.299,NL13,0.2231,NL21,0.1402,NL22,0.2572,NL23,0.1009,NL31,0.1949,NL32,0.0748,NL33,0.0504,NL34,0.0562,NL41,0.0673,NL42
6,26,6,0.3879,NL11,0.1925,NL12,0.1368,NL13,0.1196,NL21,0.1625,NL22,0.2051,NL23,0.2726,NL31,0.6236,NL32,0.6978,NL33,0.7502,NL34,0.449,NL41,0.282,NL42
6,26,7,0.1499,NL11,0.0963,NL12,0.0301,NL13,0.0257,NL21,0.0062,NL22,0.0406,NL23,0.0084,NL31,0.0802,NL32,0.0174,NL33,0.0019,NL34,0.0014,NL41,0.0011,NL42
6,26,8,0.3058,NL11,0.2355,NL12,0.1076,NL13,0.0811,NL21,0.0411,NL22,0.133,NL23,0.0695,NL31,0.2383,NL32,0.1411,NL33,0.1014,NL34,0.0493,NL41,0.0114,NL42
6,26,9,0.0902,NL11,0.0872,NL12,0.0365,NL13,0.037,NL21,0.0235,NL22,0.0581,NL23,0.0355,NL31,0.0909,NL32,0.0653,NL33,0.0694,NL34,0.039,NL41,0.0161,NL42
6,26,10,0.0212,NL11,0.0725,NL12,0.0198,NL13,0.0371,NL21,0.0319,NL22,0.0591,NL23,0.046,NL31,0.0666,NL32,0.0672,NL33,0.0765,NL34,0.0486,NL41,0.0333,NL42
6,26,11,0.0704,NL11,0.1605,NL12,0.0973,NL13,0.1305,NL21,0.1105,NL22,0.2303,NL23,0.2024,NL31,0.3808,NL32,0.3901,NL33,0.3655,NL34,0.1815,NL41,0.0089,NL42
6,26,12,0.3458,NL11,0.2808,NL12,0.1489,NL13,0.0999,NL21,0.0623,NL22,0.1219,NL23,0.0392,NL31,0.1804,NL32,0.0303,NL33,0.0073,NL34,0.0221,NL41,0.0727,NL42
6,26,13,0.0999,NL11,0.1712,NL12,0.0801,NL13,0.0907,NL21,0.0675,NL22,0.1503,NL23,0.108,NL31,0.2803,NL32,0.1624,NL33,0.1151,NL34,0.0879,NL41,0.0368,NL42
6,26,14,0.194,NL11,0.1478,NL12,0.059,NL13,0.052,NL21,0.026,NL22,0.0812,NL23,0.0411,NL31,0.0788,NL32,0.0346,NL33,0.0328,NL34,0.0267,NL41,0.0123,NL42
6,26,15,0.1159,NL11,0.0497,NL12,0.0577,NL13,0.051,NL21,0.0506,NL22,0.0639,NL23,0.0603,NL31,0.0593,NL32,0.0905,NL33,0.105,NL34,0.0764,NL41,0.0372,NL42
6,26,16,0.365,NL11,0.3206,NL12,0.1184,NL13,0.0769,NL21,0.0541,NL22,0.1146,NL23,0.0426,NL31,0.2596,NL32,0.0472,NL33,0.0106,NL34,0.0149,NL41,0.048,NL42
6,26,17,0.0804,NL11,0.1085,NL12,0.0331,NL13,0.0576,NL21,0.0356,NL22,0.1377,NL23,0.1069,NL31,0.192,NL32,0.1758,NL33,0.1622,NL34,0.0917,NL41,0.0171,NL42
6,26,18,0.1029,NL11,0.0487,NL12,0.0471,NL13,0.0271,NL21,0.0277,NL22,0.0239,NL23,0.0255,NL31,0.0429,NL32,0.0664,NL33,0.054,NL34,0.0532,NL41,0.0522,NL42
6,26,19,0.1238,NL11,0.0508,NL12,0.1109,NL13,0.1119,NL21,0.1267,NL22,0.1305,NL23,0.121,NL31,0.0476,NL32,0.0935,NL33,0.1377,NL34,0.146,NL41,0.1556,NL42
6,26,20,0.0798,NL11,0.0435,NL12,0.1422,NL13,0.1395,NL21,0.1735,NL22,0.1334,NL23,0.1396,NL31,0.0668,NL32,0.1349,NL33,0.1828,NL34,0.1697,NL41,0.1534,NL42
6,26,21,0.2038,NL11,0.2169,NL12,0.1897,NL13,0.1708,NL21,0.16,NL22,0.1818,NL23,0.1351,NL31,0.1799,NL32,0.2076,NL33,0.2232,NL34,0.1811,NL41,0.1254,NL42
6,26,22,0.2711,NL11,0.2109,NL12,0.1084,NL13,0.1099,NL21,0.0735,NL22,0.1827,NL23,0.1223,NL31,0.2504,NL32,0.1861,NL33,0.1572,NL34,0.102,NL41,0.0662,NL42
6,26,23,0.0216,NL11,0.0658,NL12,0.0836,NL13,0.1011,NL21,0.1363,NL22,0.1138,NL23,0.109,NL31,0.1369,NL32,0.1594,NL33,0.1909,NL34,0.1447,NL41,0.1418,NL42
6,27,0,0.096,NL11,0.1008,NL12,0.0834,NL13,0.0931,NL21,0.0817,NL22,0.1452,NL23,0.1288,NL31,0.2473,NL32,0.2629,NL33,0.2503,NL34,0.1407,NL41,0.0474,NL42
6,27,1,0.0133,NL11,0.0422,NL12,0.0828,NL13,0.1353,NL21,0.1705,NL22,0.1884,NL23,0.1703,NL31,0.1605,NL32,0.2056,NL33,0.2114,NL34,0.1499,NL41,0.0889,NL42
6,27,2,0.2547,NL11,0.2062,NL12,0.1902,NL13,0.1941,NL21,0.2107,NL22,0.2437,NL23,0.2099,NL31,0.2876,NL32,0.2632,NL33,0.2323,NL34,0.1991,NL41,0.1749,NL42
6,27,3,0.2497,NL11,0.1997,NL12,0.1925,NL13,0.1953,NL21,0.203,NL22,0.2411,NL23,0.1997,NL31,0.2817,NL32,0.2456,NL33,0.2202,NL34,0.1882,NL41,0.1736,NL42
6,27,4,0.2103,NL11,0.1652,NL12,0.0895,NL13,0.0833,NL21,0.1222,NL22,0.1105,NL23,0.1442,NL31,0.1683,NL32,0.2431,NL33,0.2076,NL34,0.1764,NL41,0.1366,NL42
6,27,5,0.1292,NL11,0.1104,NL12,0.0778,NL13,0.0809,NL21,0.1009,NL22,0.1072,NL23,0.1047,NL31,0.2338,NL32,0.1776,NL33,0.1642,NL34,0.121,NL41,0.0908,NL42
6,27,6,0.1405,NL11,0.0739,NL12,0.0658,NL13,0.0425,NL21,0.0123,NL22,0.0429,NL23,0.007,NL31,0.0451,NL32,0.0075,NL33,0.0017,NL34,0.0006,NL41,0.0001,NL42
6,27,7,0.2419,NL11,0.1781,NL12,0.1342,NL13,0.1117,NL21,0.0991,NL22,0.1512,NL23,0.1036,NL31,0.2245,NL32,0.137,NL33,0.1027,NL34,0.084,NL41,0.0919,NL42
6,27,8,0.0172,NL11,0.0251,NL12,0.0302,NL13,0.0388,NL21,0.0316,NL22,0.038,NL23,0.0189,NL31,0.032,NL32,0.0353,NL33,0.0313,NL34,0.0158,NL41,0.0128,NL42
6,27,9,0.0001,NL11,0.0368,NL12,0.005,NL13,0.0174,NL21,0.0644,NL22,0.0171,NL23,0.0016,NL31,0.0983,NL32,0.0623,NL33,0.0818,NL34,0.0146,NL41,0.1318,NL42
6,27,10,0.3592,NL11,0.3323,NL12,0.2705,NL13,0.2728,NL21,0.2681,NL22,0.3108,NL23,0.2185,NL31,0.2798,NL32,0.2109,NL33,0.1979,NL34,0.202,NL41,0.2166,NL42
6,27,11,0.0472,NL11,0.0253,NL12,0.0645,NL13,0.0721,NL21,0.0921,NL22,0.0772,NL23,0.0904,NL31,0.0446,NL32,0.1375,NL33,0.182,NL34,0.1422,NL41,0.0842,NL42
6,27,12,0.1,NL11,0.1809,NL12,0.0916,NL13,0.1049,NL21,0.1504,NL22,0.1537,NL23,0.1919,NL31,0.3698,NL32,0.3867,NL33,0.44,NL34,0.3133,NL41,0.2829,NL42
6,27,13,0.6316,NL11,0.4413,NL12,0.499,NL13,0.4331,NL21,0.3948,NL22,0.4731,NL23,0.3609,NL31,0.4004,NL32,0.3278,NL33,0.2831,NL34,0.3012,NL41,0.2111,NL42
6,27,14,0.4531,NL11,0.3501,NL12,0.3022,NL13,0.2733,NL21,0.2736,NL22,0.3289,NL23,0.2611,NL31,0.3359,NL32,0.2626,NL33,0.2664,NL34,0.2631,NL41,0.1901,NL42
6,27,15,0.4196,NL11,0.2896,NL12,0.2046,NL13,0.1849,NL21,0.1451,NL22,0.2385,NL23,0.1444,NL31,0.1865,NL32,0.087,NL33,0.0993,NL34,0.1196,NL41,0.1956,NL42
6,27,16,0.3553,NL11,0.3045,NL12,0.1278,NL13,0.1149,NL21,0.1126,NL22,0.1743,NL23,0.1253,NL31,0.2049,NL32,0.0892,NL33,0.0824,NL34,0.1013,NL41,0.0939,NL42
6,27,17,0.1639,NL11,0.0994,NL12,0.0716,NL13,0.07,NL21,0.0813,NL22,0.0874,NL23,0.0611,NL31,0.1304,NL32,0.0633,NL33,0.0407,NL34,0.059,NL41,0.0778,NL42
6,27,18,0.2971,NL11,0.2193,NL12,0.1699,NL13,0.1227,NL21,0.0375,NL22,0.1015,NL23,0.0017,NL31,0.0317,NL32,0.0542,NL33,0.0706,NL34,0.034,NL41,0.0232,NL42
6,27,19,0.4278,NL11,0.2919,NL12,0.1921,NL13,0.1819,NL21,0.1583,NL22,0.2336,NL23,0.1338,NL31,0.2349,NL32,0.1474,NL33,0.1641,NL34,0.118,NL41,0.106,NL42
6,27,20,0.3445,NL11,0.2192,NL12,0.1768,NL13,0.1286,NL21,0.0549,NL22,0.0796,NL23,0.001,NL31,0.0173,NL32,0.0187,NL33,0.0389,NL34,0.0252,NL41,0.0078,NL42
6,27,21,0.4538,NL11,0.3138,NL12,0.2315,NL13,0.2256,NL21,0.2056,NL22,0.2875,NL23,0.2247,NL31,0.3453,NL32,0.3854,NL33,0.4005,NL34,0.292,NL41,0.1601,NL42
6,27,22,0.2785,NL11,0.2304,NL12,0.154,NL13,0.1417,NL21,0.0666,NL22,0.1362,NL23,0.0031,NL31,0.0318,NL32,0.0184,NL33,0.0313,NL34,0.0251,NL41,0.005,NL42
6,27,23,0.4415,NL11,0.489,NL12,0.308,NL13,0.2941,NL21,0.2259,NL22,0.3974,NL23,0.2074,NL31,0.5788,NL32,0.2821,NL33,0.1009,NL34,0.1109,NL41,0.1311,NL42
6,28,0,0.4328,NL11,0.2504,NL12,0.2288,NL13,0.2045,NL21,0.1913,NL22,0.2313,NL23,0.1787,NL31,0.2688,NL32,0.2205,NL33,0.1985,NL34,0.1956,NL41,0.1579,NL42
6,28,1,0.0662,NL11,0.0274,NL12,0.0436,NL13,0.0401,NL21,0.0615,NL22,0.0341,NL23,0.0364,NL31,0.0165,NL32,0.0348,NL33,0.0741,NL34,0.0685,NL41,0.0761,NL42
6,28,2,0.1853,NL11,0.1896,NL12,0.1379,NL13,0.151,NL21,0.1653,NL22,0.212,NL23,0.1897,NL31,0.2643,NL32,0.2529,NL33,0.254,NL34,0.2109,NL41,0.1272,NL42
6,28,3,0.155,NL11,0.1752,NL12,0.1207,NL13,0.1393,NL21,0.1511,NL22,0.2021,NL23,0.1761,NL31,0.2466,NL32,0.2317,NL33,0.2332,NL34,0.1903,NL41,0.0974,NL42
6,28,4,0.0094,NL11,0.0216,NL12,0.0537,NL13,0.0646,NL21,0.0757,NL22,0.0727,NL23,0.0641,NL31,0.0362,NL32,0.0374,NL33,0.0366,NL34,0.0561,NL41,0.0272,NL42
6,28,5,0.2732,NL11,0.2091,NL12,0.1107,NL13,0.0941,NL21,0.0581,NL22,0.1409,NL23,0.0899,NL31,0.2316,NL32,0.153,NL33,0.1335,NL34,0.0805,NL41,0.0258,NL42
6,28,6,0.3604,NL11,0.2251,NL12,0.1006,NL13,0.0643,NL21,0.0974,NL22,0.1004,NL23,0.0988,NL31,0.2089,NL32,0.1311,NL33,0.0843,NL34,0.1022,NL41,0.1493,NL42
6,28,7,0.062,NL11,0.0503,NL12,0.0309,NL13,0.0351,NL21,0.059,NL22,0.0508,NL23,0.0689,NL31,0.099,NL32,0.1318,NL33,0.1514,NL34,0.1072,NL41,0.0407,NL42
6,28,8,0.0982,NL11,0.0419,NL12,0.0513,NL13,0.045,NL21,0.0284,NL22,0.0506,NL23,0.0296,NL31,0.0319,NL32,0.0253,NL33,0.0174,NL34,0.0194,NL41,0.0031,NL42
6,28,9,0.8478,NL11,0.7746,NL12,0.7382,NL13,0.6559,NL21,0.5694,NL22,0.7115,NL23,0.5637,NL31,0.7751,NL32,0.5751,NL33,0.4056,NL34,0.4406,NL41,0.3011,NL42
6,28,10,0.2175,NL11,0.2214,NL12,0.1216,NL13,0.1253,NL21,0.1272,NL22,0.188,NL23,0.1615,NL31,0.2792,NL32,0.2319,NL33,0.2129,NL34,0.1677,NL41,0.1049,NL42
6,28,11,0.1568,NL11,0.1209,NL12,0.0766,NL13,0.0674,NL21,0.0614,NL22,0.0946,NL23,0.071,NL31,0.1555,NL32,0.14,NL33,0.1438,NL34,0.0896,NL41,0.0568,NL42
6,28,12,0.1119,NL11,0.0596,NL12,0.0758,NL13,0.0564,NL21,0.036,NL22,0.0614,NL23,0.0346,NL31,0.0438,NL32,0.0445,NL33,0.0544,NL34,0.0303,NL41,0.0204,NL42
6,28,13,0.1552,NL11,0.1318,NL12,0.0447,NL13,0.0461,NL21,0.0312,NL22,0.0772,NL23,0.0524,NL31,0.1597,NL32,0.0889,NL33,0.0741,NL34,0.0519,NL41,0.0083,NL42
6,28,14,0.47,NL11,0.3973,NL12,0.3406,NL13,0.3248,NL21,0.2981,NL22,0.4069,NL23,0.3377,NL31,0.4553,NL32,0.3961,NL33,0.3658,NL34,0.3056,NL41,0.1903,NL42
6,28,15,0.0339,NL11,0.0735,NL12,0.0433,NL13,0.0493,NL21,0.0576,NL22,0.0702,NL23,0.0622,NL31,0.1423,NL32,0.12,NL33,0.1107,NL34,0.0806,NL41,0.0583,NL42
6,28,16,0.359,NL11,0.1906,NL12,0.209,NL13,0.1937,NL21,0.2168,NL22,0.2617,NL23,0.2766,NL31,0.2764,NL32,0.3949,NL33,0.4427,NL34,0.3429,NL41,0.2337,NL42
6,28,17,0.2657,NL11,0.3139,NL12,0.1515,NL13,0.1821,NL21,0.2278,NL22,0.3106,NL23,0.2868,NL31,0.4666,NL32,0.3573,NL33,0.2872,NL34,0.261,NL41,0.1634,NL42
6,28,18,0.0922,NL11,0.0019,NL12,0.0215,NL13,0.0044,NL21,0.0013,NL22,0.0002,NL23,0.0,NL31,0.0006,NL32,0.0008,NL33,0.0008,NL34,0.0,NL41,0.0003,NL42
6,28,19,0.0831,NL11,0.088,NL12,0.1162,NL13,0.1256,NL21,0.1375,NL22,0.1656,NL23,0.1555,NL31,0.1498,NL32,0.1855,NL33,0.2133,NL34,0.1694,NL41,0.1075,NL42
